stop_name,zone_id,stop_id,stop_lat,stop_lon
Renuka Nagara,34414,34414,13.10573,77.38811
Reserve Bank Of India Nrupatunga Road,38782,38782,12.97214,77.58689
Reva College,28023,28023,13.11542,77.63428
Reva College,34415,34415,13.11538,77.63416
Reva College Gate,28026,28026,13.12207,77.63066
Reva College Gate,34416,34416,13.12228,77.63051
Reva College Gate,34417,34417,13.12218,77.63043
Richard Farm,22427,22427,12.77774,77.52525
Richard Farm,22428,22428,12.77769,77.52521
Richmond Circle,21125,21125,12.96738,77.59946
Richmond Circle,21126,21126,12.9658,77.60433
Richmond Circle,23674,23674,12.96366,77.5964
Richmond Circle UFLY,36131,36131,12.96485,77.59661
Robin Theatre,28049,28049,12.91601,77.4798
Robin Theatre,34427,34427,12.91605,77.47982
Rock Colony,28051,28051,12.72252,77.50242
Rock Colony,34428,34428,12.72256,77.50237
Rock Line Studio,28053,28053,13.04055,77.49628
Rock Line Studio,34429,34429,13.0406,77.49634
Rolling Mill,21136,21136,13.02655,77.51468
Rolling Mill,21137,21137,13.02648,77.51478
Roopena Agrahara,21138,21138,12.91197,77.62613
Roopena Agrahara,21143,21143,12.91158,77.62579
Roopena Agrahara,37600,37600,12.91185,77.626
Roopena Agrahara FLY,35774,35774,12.91212,77.62589
Roopena Agrahara FLY,37868,37868,12.9116,77.62604
Roopena Agrahara Toll,37735,37735,12.91166,77.62617
Roopena Agrahara Toll (Volvo),39466,39466,12.91139,77.62635
Royal Enclave,28057,28057,13.06575,77.61693
Royal Enclave,34430,34430,13.06572,77.61698
Royal Layout,23461,23461,12.86919,77.57581
Royal Layout,23465,23465,12.86932,77.5758
Royal Meenakshi Mall,34431,34431,12.87642,77.59564
Royal Meenakshi Mall BG Road,28059,28059,12.8765,77.59615
Rukmini Nagara,28076,28076,13.04099,77.50482
Rukmini Nagara,34439,34439,13.041,77.50488
Rupesh Hotel,23877,23877,12.81165,77.66601
Rupesh Hotel,23888,23888,12.81176,77.66589
Rural High School Devanahalli,39731,39731,13.24339,77.71982
Rural High School Devanahalli,39732,39732,13.24334,77.71986
Russell Market,37965,37965,12.98486,77.60518
S Gollahalli,28083,28083,12.89388,77.36136
S Gollahalli,34441,34441,12.89375,77.36146
S Medahalli,22435,22435,12.82365,77.78618
S Medahalli,22436,22436,12.82387,77.78611
S Nagenahalli Gate,38707,38707,13.37151,77.55774
S Nagenahalli Gate,38708,38708,13.37149,77.55778
S R S Mathikere,26683,26683,13.06145,77.53112
S R S Mathikere,34701,34701,13.06144,77.53109
SAP Labs,21152,21152,12.97765,77.71448
SAP Labs,21153,21153,12.9778,77.7144
SBI Bank,22467,22467,13.07239,77.54625
SBI Bank,22468,22468,13.07237,77.5461
SBM Gayathri Nagara,28189,28189,12.99993,77.56035
SBM Gayathri Nagara,34484,34484,12.99991,77.5604
SEZ Amada Circle,28230,28230,13.17841,77.72064
SEZ Amada Circle,28231,28231,13.17853,77.72045
SFS High School Hebbagodi,39202,39202,12.83378,77.68021
SFS High School Hebbagodi,39203,39203,12.83359,77.68
SI Apartment HSR Layout,21176,21176,12.91668,77.6294
SI Apartment HSR Layout,21177,21177,12.91677,77.62942
SIR M VISHWESHWARAYYA MUSEUM AND SAMADI,38885,38885,13.40749,77.69589
SJES College,22495,22495,13.023,77.715
SJES College,22496,22496,13.02393,77.71589
SJM Polytechnic,26501,26501,13.08532,77.41196
SJM Polytechnic,34620,34620,13.08561,77.41217
SKF Factory,26503,26503,13.06116,77.74189
SKF Factory,34621,34621,13.06124,77.74195
SLV Bakery,23968,23968,12.92127,77.54322
SLV Bakery,24344,24344,12.92117,77.54316
SLV Petrol Bunk,38155,38155,13.16054,77.59547
SLV Petrol Bunk,38156,38156,13.16058,77.59551
SM Gollahalli,26510,26510,13.25835,77.50612
SM Gollahalli,34624,34624,13.25832,77.50626
SMV 5th Stage (Manganahalli Cross),39884,39884,12.95172,77.47733
SMV 5th Stage (Manganahalli Cross),39885,39885,12.95174,77.47752
SMV 5th Stage (Revive Hospital),39908,39908,12.96698,77.48368
SMV 5th Stage (Revive Hospital),39909,39909,12.96704,77.4837
SMVIT College,26513,26513,13.15169,77.61168
SMVIT College,34625,34625,13.15178,77.61167
SMVIT Cross,34626,34626,13.15209,77.62015
SMVIT Cross,34627,34627,13.15197,77.62063
SMVIT Cross,34628,34628,13.15191,77.61988
SNN Raj Serenity Apartment Yelenahalli,26520,26520,12.85995,77.61255
SNN Raj Serenity Apartment Yelenahalli,34629,34629,12.85986,77.61259
SRR Kalyana Mantapa,26681,26681,13.00744,77.65464
SRR Kalyana Mantapa,34699,34699,13.00906,77.65604
SRR Kalyana Mantapa,34700,34700,13.00902,77.65617
SRR Kalyana Mantapa 1,34841,34841,13.00747,77.6546
SRS Peenya,21189,21189,13.03428,77.53032
SRS Peenya,21190,21190,13.03471,77.52987
SSVB Bakery Kanteerava Studio,26685,26685,13.01371,77.53391
SSVB Bakery Kanteerava Studio,34702,34702,13.01365,77.53397
STRR Devanahalli Toll,38542,38542,13.20764,77.76237
STRR Devanahalli Toll,38543,38543,13.20732,77.76248
SVR College,23712,23712,12.90225,77.65058
SVR College,24054,24054,12.90217,77.65071
Saalu Doddy,22437,22437,12.83067,77.51313
Saalu Doddy,22438,22438,12.83065,77.51297
Sadahalli,28086,28086,13.21207,77.64734
Sadahalli,34442,34442,13.21204,77.64729
Sadahalli Gate,28088,28088,13.19051,77.64626
Sadahalli Gate,34443,34443,13.19072,77.64583
Sadananda Nagara,28090,28090,12.99442,77.65799
Sadananda Nagara,34444,34444,12.99446,77.65825
Sadaramangala,28091,28091,12.99921,77.73677
Sadaramangala,28094,28094,12.99927,77.73675
Sadaramangala Gate,28093,28093,12.99778,77.73666
Sadaramangala Gate,37593,37593,12.99782,77.73669
Sadashivanagara,21147,21147,13.0086,77.58016
Sadashivanagara,28095,28095,13.00864,77.58029
Sadashivanagara Police Station,21098,21098,13.01553,77.57269
Sadashivanagara Police Station,21099,21099,13.01587,77.57277
Sadenahalli,28098,28098,13.19463,77.57269
Sadenahalli,34446,34446,13.19467,77.57277
Sadhanapalya,28100,28100,12.76873,77.48298
Sadhanapalya,34447,34447,12.76858,77.48288
Sadhanapalya Gate,23605,23605,12.76803,77.48882
Sadhanapalya Gate,23627,23627,12.76805,77.48861
Sadhapanalli Gate,28102,28102,13.16299,77.79286
Sadhapanalli Gate,34448,34448,13.16294,77.7928
Safal Market,22439,22439,13.03799,77.75976
Safal Market,22440,22440,13.03799,77.75986
Sagar Hospital,28104,28104,12.92848,77.59962
Sagar Hospital,34449,34449,12.92832,77.59936
Sahakara Nagara,28106,28106,13.06468,77.58388
Sahakara Nagara,34450,34450,13.06473,77.58385
Sahakara Nagara Police Station,23523,23523,13.06414,77.58336
Sahakara Nagara Police Station,24113,24113,13.06409,77.58348
Sahakara Nagara Post Office,23525,23525,13.06133,77.58736
Sahakara Nagara Post Office,27735,27735,13.06142,77.58731
Sahukarapalya,28108,28108,13.06533,77.28899
Sahukarapalya,34451,34451,13.06512,77.28903
Sahyadribalaga Layout,34452,34452,13.06592,77.49912
Sai Baba General Hospital,22441,22441,12.97454,77.75065
Sai Baba General Hospital,22442,22442,12.97383,77.75042
Sai Baba Temple (Avathi),28112,28112,13.2829,77.72301
Sai Baba Temple (Avathi),34453,34453,13.2829,77.72277
Sai Lakshmi Industries,22443,22443,13.02454,77.76162
Sai Lakshmi Industries,22444,22444,13.02458,77.76173
Sajjan Rao Circle,22445,22445,12.95262,77.57653
Sajjan Rao Circle,22679,22679,12.95301,77.57738
Sajjan Rao Circle,28115,28115,12.95233,77.57713
Sakalavara,28116,28116,12.8207,77.60905
Sakalavara,35224,35224,12.82073,77.60909
Sakamma Layout,28118,28118,13.00723,77.52867
Sakamma Layout,34455,34455,13.00719,77.52873
Salarpuria Apartment,38140,38140,12.90692,77.63254
Salarpuria Apartment,38141,38141,12.90696,77.63256
Saluhunase,22446,22446,12.81092,77.51158
Saluhunase,22447,22447,12.81088,77.51151
Samanahalli,28123,28123,12.83268,77.74766
Samanahalli 1,31408,31408,12.8327,77.74768
Samanduru,28125,28125,12.71526,77.753
Samanduru,34458,34458,12.71526,77.75291
Sambhram College,28127,28127,13.08824,77.54663
Sambhram College,34459,34459,13.08826,77.54666
Samethanahalli,22448,22448,12.9803,77.79019
Samethanahalli,22449,22449,12.98018,77.7902
Sampangere,28129,28129,12.87447,77.88289
Sampangere,34460,34460,12.87444,77.88294
Sampangi Talkies,39445,39445,12.99331,77.57145
Sampangiram Nagara,23779,23779,12.82533,77.58621
Sampangiram Nagara,24133,24133,12.82495,77.58593
Sampige Nagara,28131,28131,12.83447,77.69733
Sampige Nagara,35305,35305,12.83451,77.69732
Sampige Nagara Gate,24248,24248,12.83937,77.69797
Sampige Nagara Gate,35681,35681,12.83931,77.698
Sampigehalli,28133,28133,13.08187,77.61784
Sampigehalli,34462,34462,13.08187,77.61792
Sampigehalli Bannerughatta,35054,35054,12.80536,77.57887
Sampigehalli Bannerughatta,35280,35280,12.80519,77.57879
Sangam Circle,21148,21148,12.91704,77.57875
Sangam Circle,21149,21149,12.91763,77.57733
Sangam Circle,37083,37083,12.91756,77.57789
Sanjay Gandhi Hospital,35099,35099,12.92707,77.59309
Sanjay Gandhi Hospital,35205,35205,12.927,77.59299
Sanjay Gandhi Hospital,38115,38115,12.92687,77.5936
Sanjayanagara,21150,21150,13.03425,77.57569
Sanjayanagara,21151,21151,13.03418,77.57566
Sanjeeva Nagara,28138,28138,13.28564,77.53651
Sanjeeva Nagara,34464,34464,13.28563,77.53656
Sanjeevanapalya,34465,34465,13.08085,77.15461
Sanjeevini Nagara,35275,35275,13.05757,77.59062
SanjeeviniNagara,28141,28141,13.05747,77.59072
Sanna Amanikere,28143,28143,13.23419,77.6946
Sanna Amanikere,34466,34466,13.23411,77.69477
Sannathammanahalli,22452,22452,13.04814,77.76054
Sannathammanahalli,22453,22453,13.04778,77.76062
Santekatte,23603,23603,12.80664,77.51056
Santekatte,23635,23635,12.8067,77.51063
Santhe Devanagondhi,28145,28145,12.96581,77.83936
Santhe Devanagondhi,34467,34467,12.96585,77.83932
Santhe Gate,22454,22454,13.07669,77.79532
Santhe Gate,28146,28146,13.07696,77.79507
Sapalamma Devi Temple,34468,34468,13.09789,77.91117
Sapthagiri Badavane,37325,37325,12.92218,77.53451
Sapthagiri Badavane,37326,37326,12.9222,77.53457
Sapthagiri College,21154,21154,13.06685,77.50328
Sapthagiri College,21155,21155,13.06675,77.50335
Sapthagiri College,28149,28149,13.06678,77.503
Sapthagiri Convention Hall,22455,22455,13.05027,77.75648
Sapthagiri Convention Hall,22456,22456,13.0509,77.75676
Sapthagiri Hospital,21156,21156,13.07067,77.50387
Sapthagiri Hospital,21157,21157,13.07066,77.50395
Sapthagiri Layout,22457,22457,13.10457,77.61045
Sapthagiri Layout,22458,22458,13.10449,77.61054
Sapthagiri Vidya Mandir Opp Carmelaram Station,28151,28151,12.90716,77.70549
Sarada Math (Nandidurga Road),39926,39926,13.00321,77.59646
Sarada Math (Nandidurga Road),39927,39927,13.00333,77.59643
Sarakari Guttahalli Cross,28157,28157,13.04637,77.7849
Sarakari Guttahalli Cross,34470,34470,13.04632,77.78485
Sarakki,22459,22459,12.9097,77.57299
Sarakki,22460,22460,12.90966,77.57288
Sarakki Market,39240,39240,12.91137,77.57307
Sarakki Market,39241,39241,12.91148,77.57302
Sarakki Signal,28162,28162,12.9067,77.57334
Sarakki Signal,34472,34472,12.90657,77.57367
Sarakki Signal,34473,34473,12.90639,77.57373
Sarala Birla Academy,24076,24076,12.8117,77.58446
Sarala Birla Academy,24234,24234,12.81158,77.58449
Sarapura Cross,39659,39659,13.10111,77.37262
Saraswathi Nagara,21597,21597,12.9738,77.53041
Saraswathi Nagara,28163,28163,12.9736,77.53031
Saraswathipuram,28165,28165,13.00913,77.53821
Saraswathipuram,34474,34474,13.00918,77.53818
Sarathi Nagara,28166,28166,12.87382,77.57316
Sarathi Nagara,35344,35344,12.87402,77.57312
Sarayipalya,22461,22461,13.04746,77.62858
Sarayipalya,28167,28167,13.04745,77.62868
Sarjapura,22462,22462,12.86125,77.78568
Sarjapura,23907,23907,12.86136,77.7856
Sarjapura Circle,22391,22391,12.86102,77.78352
Sarjapura Circle,22392,22392,12.86089,77.78331
Sarjapura Circle,23570,23570,12.86066,77.78366
Sarjapura Ring Road Junction,20888,20888,12.92203,77.66825
Sarjapura Ring Road Junction,20889,20889,12.92113,77.66604
Sarjapura Road Ibbaluru Junction,30401,30401,12.9204,77.66585
Sarjapura Road Ibbaluru Junction,38204,38204,12.92043,77.66518
Sarjapura Wipro Campus,28169,28169,12.89885,77.71371
Sarjapura Wipro Campus,34475,34475,12.89903,77.71354
Sarvajna College/Vijayanagara,28170,28170,12.97572,77.5391
Sasuveghatta,28172,28172,13.09251,77.47537
Sasuveghatta,34476,34476,13.09275,77.47534
Sasuveghatta Cross,28174,28174,13.0847,77.47534
Sasuveghatta Cross,34477,34477,13.08473,77.47535
Sathanur,28176,28176,13.13186,77.6474
Sathanur,34478,34478,13.13183,77.6474
Sathanur Colony,28178,28178,13.12786,77.64662
Sathanur Colony,34479,34479,13.12788,77.64651
Sathya Nagara,28180,28180,13.00047,77.63991
Sathya Nagara,34480,34480,13.00038,77.63984
Sathya Sai Baba Mandir,22464,22464,13.00118,77.75753
Sathya Sai Baba Mandir,22465,22465,13.00124,77.75765
Sathya Sai Hospital,21160,21160,12.98263,77.72823
Sathya Sai Hospital,21161,21161,12.9823,77.72773
Sattva Anugraha Apartment,39782,39782,12.98291,77.51833
Savandarbar Ashrama,21665,21665,12.90938,77.49244
Savandarbar Ashrama,22466,22466,12.90934,77.49249
Savandurga,28181,28181,12.91561,77.29748
Savandurga Cross,34481,34481,12.90483,77.27795
Savandurga Cross,35845,35845,12.90475,77.27793
Savukanahalli,28185,28185,13.2674,77.69459
Savukanahalli,34482,34482,13.26741,77.69453
Savukanahalli Gate,28187,28187,13.25813,77.69537
Savukanahalli Gate,34483,34483,13.25801,77.6956
School Manchanayakanahalli,21162,21162,12.83736,77.40939
School Manchanayakanahalli,21163,21163,12.83731,77.40944
Seebekatte,28195,28195,12.72904,77.38181
Seebekatte,34487,34487,12.72898,77.38179
Seegehalli,28202,28202,12.97325,77.44906
Seegehalli,34490,34490,12.81845,77.45252
Seegehalli,34491,34491,12.81844,77.45246
Seegehalli,34492,34492,13.01426,77.71697
Seegehalli Cross,28204,28204,12.82536,77.44927
Seegehalli Cross,34494,34494,12.82536,77.44934
Seegehalli Gate,21598,21598,12.98408,77.44376
Seegehalli Gate,21599,21599,12.98401,77.44389
Seegehalli Gate  Kadugodi,28205,28205,13.01331,77.76101
Seegehalli Gate  Kadugodi,28206,28206,13.0131,77.76109
Seegehalli Junction,28208,28208,13.01628,77.71696
Seegehalli Junction,34495,34495,13.01627,77.71693
Seeresandra,28210,28210,13.19185,77.48337
Seeresandra,34496,34496,13.19185,77.48341
Seetanayakanahalli,39102,39102,12.95457,77.91071
Seetanayakanahalli,39103,39103,12.95462,77.91081
Seetanayakanahalli Gate Malur Road,36226,36226,12.9537,77.91509
Seetanayakanahalli Gate Malur Road,36227,36227,12.95368,77.91541
Seetha Circle,22471,22471,12.93705,77.54882
Seetha Circle,22472,22472,12.93779,77.54968
Seethakempanahalli,28212,28212,13.17125,77.5186
Seethakempanahalli,34497,34497,13.17132,77.51868
Seethakempanahalli Cross,28214,28214,13.16883,77.52107
Seethakempanahalli Cross,34498,34498,13.16885,77.52102
Seethakempanahalli Gate,28216,28216,13.17377,77.52541
Seethakempanahalli Gate,34499,34499,13.17362,77.52539
Seethanayakanahalli,28218,28218,12.76923,77.65995
Seethanayakanahalli,34500,34500,12.76926,77.65996
Seetharam Bhattarapalya,28220,28220,13.06111,77.33447
Seetharam Bhattarapalya,34501,34501,13.06088,77.33455
Seetharampalya,28222,28222,12.98044,77.7219
Seetharampalya,34502,34502,12.98042,77.72192
Seetharampalya Metro Station,37984,37984,12.98025,77.70886
Seetharampalya Metro Station,37988,37988,12.98077,77.70891
Senior Officers Quaters,38215,38215,12.96812,77.65477
Senior Officers Quaters,38217,38217,12.96816,77.65469
Sevanagara Varadenahalli,28227,28227,12.97008,77.31384
Sevanagara Varadenahalli,34504,34504,12.97011,77.3139
Sevanayakanahalli,28229,28229,12.74039,77.5832
Sevanayakanahalli,34505,34505,12.74033,77.5837
Seventh Day School (Coles Park),36720,36720,12.9956,77.61107
Shakthi Garden,36463,36463,12.96897,77.51884
Shamarajapura,28238,28238,13.10427,77.54666
Shamarajapura,34507,34507,13.1043,77.54661
Shamarajapura Cross,38709,38709,13.1062,77.54676
Shamarajapura Cross,38710,38710,13.10623,77.54676
Shampura,28241,28241,13.02637,77.61431
Shampura,34509,34509,13.02639,77.61427
Shaneshwara Temple Hoskerehalli,28245,28245,12.92611,77.53131
Shaneshwara Temple Hoskerehalli,34511,34511,12.92619,77.53138
Shaneshwaraswamy Temple Sheshagirihalli,38784,38784,12.84289,77.42114
Shanimahathma Temple,22473,22473,12.83721,77.51608
Shanimahathma Temple,22474,22474,12.8372,77.51626
Shanimahathma Temple,28251,28251,12.78633,77.39983
Shanimahathma Temple,31042,31042,12.74251,77.52744
Shanimahathma Temple,33468,33468,12.74265,77.52776
Shanimahathma Temple,34512,34512,12.89315,77.54314
Shanimahathma Temple,34513,34513,12.8934,77.54338
Shanimahathma Temple,34515,34515,12.78641,77.39989
Shanimahathma Temple,35067,35067,12.94948,77.77044
Shanimahathma Temple,35136,35136,12.7162,77.69523
Shanimahathma Temple,35294,35294,12.71611,77.69522
Shanimahathma Temple,38664,38664,13.3043,77.7888
Shanimahathma Temple,38665,38665,13.30425,77.78885
Shankanipura Gate,28253,28253,13.10697,77.7762
Shankanipura Gate,34516,34516,13.10692,77.77618
Shankar Mutt,21164,21164,12.99897,77.5417
Shankar Mutt,21165,21165,12.99915,77.54161
Shankar Mutt,34517,34517,12.99945,77.54095
Shankar Mutt,35808,35808,12.99939,77.54103
Shankara Nagara,28257,28257,13.01593,77.54381
Shankara Nagara,34518,34518,13.01597,77.54378
Shankarnagh Bus Stand,28258,28258,12.99472,77.52677
Shankarnagh Circle,28260,28260,12.93657,77.55949
Shankarnagh Circle,34519,34519,12.93651,77.55954
Shanmukha Temple,28262,28262,12.91149,77.52746
Shanmukha Temple,34520,34520,12.91153,77.5275
Shanthi Talkies,28268,28268,12.93686,77.57724
Shanthi Talkies,34523,34523,12.93669,77.57899
Shanthinagara,28270,28270,13.02626,77.47343
Shanthinagara,34524,34524,13.02631,77.47336
Shanthinagara Bus Station,21166,21166,12.95449,77.59258
Shanthinagara Bus Station,21167,21167,12.95483,77.59235
Shanthinagara KH Road,23640,23640,12.95501,77.59193
Shanthinagara KH Road,23667,23667,12.95505,77.59178
Shanthinagara Manchanabele,28271,28271,12.87955,77.34722
Shanthinagara Manchanabele,28272,28272,12.87952,77.34728
Shanthinagara Nelamangala,27424,27424,13.07879,77.36703
Shanthinagara Nelamangala,34140,34140,13.07899,77.36737
Shanthinagara Ravuttanahalli,28274,28274,13.01994,77.42194
Shanthinagara Ravuttanahalli,34525,34525,13.01993,77.42188
Shanthiniketan Layout,23581,23581,12.88283,77.60348
Shanthiniketan Layout,24236,24236,12.88282,77.60342
Shanthiniketan School,39772,39772,12.88449,77.60165
Shanthiniketan School,39773,39773,12.88459,77.60161
